interpolation_factor,month,delivery_hour,is_weekend,zone,average_predicted_price,interpolation_factor,iso,time_bucket
0.8356598,1,15,False,North,0.9556753,0.87441814,ERCOT,7X16
0.79368097,1,15,False,Pan,0.9542344,0.83174634,ERCOT,7X16
0.8356598,1,15,False,South,0.95571494,0.87438184,ERCOT,7X16
0.77622515,1,15,False,West,0.95498806,0.8128114,ERCOT,7X16
0.7608916,2,15,True,Houston,0.9414346,0.80822563,ERCOT,7X16
0.7608916,2,15,True,North,0.9414346,0.80822563,ERCOT,7X16
0.7608916,2,15,True,Pan,0.92091423,0.82623506,ERCOT,7X16
0.7608916,2,15,True,South,0.9414346,0.80822563,ERCOT,7X16
0.72066885,2,15,True,West,0.93489075,0.7708589,ERCOT,7X16
0.79794216,2,15,False,Houston,0.9414346,0.8475811,ERCOT,7X16
0.79794216,2,15,False,North,0.9414346,0.8475811,ERCOT,7X16
0.7559633,2,15,False,Pan,0.92091423,0.8208835,ERCOT,7X16
0.79794216,2,15,False,South,0.9414346,0.8475811,ERCOT,7X16
0.72048485,2,15,False,West,0.93489075,0.77066207,ERCOT,7X16
0.8154819,3,15,True,Houston,0.969814,0.84086424,ERCOT,7X16
0.8154819,3,15,True,North,0.9706504,0.8401397,ERCOT,7X16
0.8154819,3,15,True,Pan,0.9982429,0.8169173,ERCOT,7X16
0.8154819,3,15,True,South,0.9706504,0.8401397,ERCOT,7X16
0.77525914,3,15,True,West,0.9772634,0.793296,ERCOT,7X16
0.8631679,3,15,False,Houston,0.969814,0.89003444,ERCOT,7X16
0.8631679,3,15,False,North,0.9706504,0.88926756,ERCOT,7X16
0.82118905,3,15,False,Pan,0.9982429,0.82263446,ERCOT,7X16
0.8631679,3,15,False,South,0.9706504,0.88926756,ERCOT,7X16
0.7857106,3,15,False,West,0.9772634,0.8039906,ERCOT,7X16
1.1630855,4,15,True,Houston,0.9742145,1.19387,ERCOT,7X16
1.1630855,4,15,True,North,0.97560173,1.1921724,ERCOT,7X16
1.1630855,4,15,True,Pan,0.96982884,1.1992688,ERCOT,7X16
1.1630855,4,15,True,South,0.97560173,1.1921724,ERCOT,7X16
1.1361116,4,15,True,West,0.99613786,1.1405164,ERCOT,7X16
1.0994487,4,15,False,Houston,0.9742145,1.1285489,ERCOT,7X16
1.0994487,4,15,False,North,0.97560173,1.1269442,ERCOT,7X16
1.0948097,4,15,False,Pan,0.96982884,1.1288689,ERCOT,7X16
1.0994487,4,15,False,South,0.97560173,1.1269442,ERCOT,7X16
1.0618969,4,15,False,West,0.99613786,1.066014,ERCOT,7X16
0.9064114,5,15,True,Houston,0.91842383,0.9869206,ERCOT,7X16
0.9064114,5,15,True,North,0.9259486,0.9789003,ERCOT,7X16
0.9064114,5,15,True,Pan,0.91974765,0.9855001,ERCOT,7X16
0.9064114,5,15,True,South,0.9259486,0.9789003,ERCOT,7X16
0.9064114,5,15,True,West,0.9280842,0.97664785,ERCOT,7X16
1.4174263,5,15,False,Houston,0.91842383,1.5433248,ERCOT,7X16
1.4174263,5,15,False,North,0.9259486,1.5307829,ERCOT,7X16
1.4174263,5,15,False,Pan,0.91974765,1.5411035,ERCOT,7X16
1.4174263,5,15,False,South,0.9259486,1.5307829,ERCOT,7X16
1.4174263,5,15,False,West,0.9280842,1.5272605,ERCOT,7X16
0.9217559,6,15,True,Houston,0.9331908,0.9877464,ERCOT,7X16
0.9217559,6,15,True,North,0.9387619,0.98188466,ERCOT,7X16
0.9217559,6,15,True,Pan,0.9341752,0.9867056,ERCOT,7X16
0.9217559,6,15,True,South,0.9388954,0.98174506,ERCOT,7X16
0.9217559,6,15,True,West,0.93868357,0.9819666,ERCOT,7X16
1.3465484,6,15,False,Houston,0.9331908,1.4429508,ERCOT,7X16
1.3465484,6,15,False,North,0.9387619,1.4343877,ERCOT,7X16
1.3465484,6,15,False,Pan,0.9341752,1.4414303,ERCOT,7X16
1.3465484,6,15,False,South,0.9388954,1.4341836,ERCOT,7X16
1.3465484,6,15,False,West,0.93868357,1.4345073,ERCOT,7X16
0.9217559,7,15,True,Houston,0.9367292,0.98401535,ERCOT,7X16
0.9217559,7,15,True,North,0.9396787,0.98092663,ERCOT,7X16
0.9217559,7,15,True,Pan,0.9352057,0.98561835,ERCOT,7X16
0.9217559,7,15,True,South,0.9414068,0.97912604,ERCOT,7X16
0.9217559,7,15,True,West,0.93930453,0.98131746,ERCOT,7X16
1.3862886,7,15,False,Houston,0.9367292,1.4799247,ERCOT,7X16
1.3862886,7,15,False,North,0.9396787,1.4752793,ERCOT,7X16
1.3862886,7,15,False,Pan,0.9352057,1.4823356,ERCOT,7X16
1.3862886,7,15,False,South,0.9414068,1.4725714,ERCOT,7X16
1.3862886,7,15,False,West,0.93930453,1.475867,ERCOT,7X16
0.9310087,8,15,True,Houston,0.93553686,0.9951598,ERCOT,7X16
0.9310087,8,15,True,North,0.9384865,0.99203205,ERCOT,7X16
0.9310087,8,15,True,Pan,0.93401337,0.9967831,ERCOT,7X16
0.9310087,8,15,True,South,0.94008094,0.99034953,ERCOT,7X16
0.9310087,8,15,True,West,0.93797874,0.9925691,ERCOT,7X16
1.3862886,8,15,False,Houston,0.93553686,1.4818108,ERCOT,7X16
1.3862886,8,15,False,North,0.9384865,1.4771535,ERCOT,7X16
1.3862886,8,15,False,Pan,0.93401337,1.4842279,ERCOT,7X16
1.3862886,8,15,False,South,0.94008094,1.4746481,ERCOT,7X16
1.3862886,8,15,False,West,0.93797874,1.4779532,ERCOT,7X16
0.92946464,9,15,True,Houston,0.92635155,1.0033606,ERCOT,7X16
0.92946464,9,15,True,North,0.9293012,1.0001758,ERCOT,7X16
0.92946464,9,15,True,Pan,0.92482805,1.0050135,ERCOT,7X16
0.92946464,9,15,True,South,0.9308956,0.9984628,ERCOT,7X16
0.92946464,9,15,True,West,0.92879343,1.0007226,ERCOT,7X16
1.1985693,9,15,False,Houston,0.92635155,1.2938601,ERCOT,7X16
1.1985693,9,15,False,North,0.9293012,1.2897533,ERCOT,7X16
1.1985693,9,15,False,Pan,0.92482805,1.2959915,ERCOT,7X16
1.1985693,9,15,False,South,0.9308956,1.2875443,ERCOT,7X16
1.1985693,9,15,False,West,0.92879343,1.2904584,ERCOT,7X16
0.89835626,10,15,True,Houston,0.97040004,0.92575866,ERCOT,7X16
0.89835626,10,15,True,North,0.97043544,0.9257249,ERCOT,7X16
0.90405667,10,15,True,Pan,0.9493038,0.9523365,ERCOT,7X16
0.8954495,10,15,True,South,0.9733362,0.91997963,ERCOT,7X16
0.8927069,10,15,True,West,0.9762663,0.91440916,ERCOT,7X16
0.9122606,10,15,False,Houston,0.97040004,0.94008714,ERCOT,7X16
0.9122606,10,15,False,North,0.97043544,0.94005287,ERCOT,7X16
0.9122606,10,15,False,Pan,0.9493038,0.96097857,ERCOT,7X16
0.90935385,10,15,False,South,0.9733362,0.9342649,ERCOT,7X16
0.9066112,10,15,False,West,0.9762663,0.9286515,ERCOT,7X16
0.88499314,11,15,True,Houston,0.99537927,0.88910145,ERCOT,7X16
0.88499314,11,15,True,North,0.99545974,0.88902956,ERCOT,7X16
1.0322486,11,15,True,Pan,1.029411,1.0027566,ERCOT,7X16
0.8820864,11,15,True,South,0.9958511,0.8857613,ERCOT,7X16
0.87934375,11,15,True,West,1.019498,0.86252624,ERCOT,7X16
0.81298405,11,15,False,Houston,0.99537927,0.8167581,ERCOT,7X16
0.81298405,11,15,False,North,0.99545974,0.81669205,ERCOT,7X16
0.81298405,11,15,False,Pan,1.029411,0.78975654,ERCOT,7X16
0.8100773,11,15,False,South,0.9958511,0.81345224,ERCOT,7X16
0.80733466,11,15,False,West,1.019498,0.7918943,ERCOT,7X16
0.60039765,12,15,True,Houston,0.95762986,0.6269621,ERCOT,7X16
0.60039765,12,15,True,North,0.9576416,0.62695444,ERCOT,7X16
0.5973233,12,15,True,Pan,0.96451265,0.61930066,ERCOT,7X16
0.60039765,12,15,True,South,0.95909023,0.62600744,ERCOT,7X16
0.5973233,12,15,True,West,0.9774122,0.6111273,ERCOT,7X16
0.7135367,12,15,False,Houston,0.95762986,0.745107,ERCOT,7X16
0.7135367,12,15,False,North,0.9576416,0.7450978,ERCOT,7X16
0.7114956,12,15,False,Pan,0.96451265,0.73767364,ERCOT,7X16
0.7135367,12,15,False,South,0.95909023,0.7439724,ERCOT,7X16
0.7114956,12,15,False,West,0.9774122,0.72793806,ERCOT,7X16
0.7719125,1,16,True,Houston,0.95571494,0.8076807,ERCOT,7X16
0.7719125,1,16,True,North,0.9556753,0.8077142,ERCOT,7X16
0.7719125,1,16,True,Pan,0.9542344,0.80893385,ERCOT,7X16
0.7719125,1,16,True,South,0.95571494,0.8076807,ERCOT,7X16
0.7370268,1,16,True,West,0.95498806,0.7717655,ERCOT,7X16
0.8379697,1,16,False,Houston,0.95571494,0.8767988,ERCOT,7X16
0.8379697,1,16,False,North,0.9556753,0.87683517,ERCOT,7X16
0.8024678,1,16,False,Pan,0.9542344,0.8409546,ERCOT,7X16
0.8379697,1,16,False,South,0.95571494,0.8767988,ERCOT,7X16
0.8024678,1,16,False,West,0.95498806,0.84029096,ERCOT,7X16
0.6517839,2,16,True,Houston,0.9414346,0.6923305,ERCOT,7X16
0.6517839,2,16,True,North,0.9414346,0.6923305,ERCOT,7X16
0.6517839,2,16,True,Pan,0.92091423,0.7077574,ERCOT,7X16
0.6517839,2,16,True,South,0.9414346,0.6923305,ERCOT,7X16
0.6168982,2,16,True,West,0.93489075,0.65986127,ERCOT,7X16
0.8478606,2,16,False,Houston,0.9414346,0.90060484,ERCOT,7X16
0.8478606,2,16,False,North,0.9414346,0.90060484,ERCOT,7X16
0.7458392,2,16,False,Pan,0.92091423,0.80989,ERCOT,7X16
0.8478606,2,16,False,South,0.9414346,0.90060484,ERCOT,7X16
0.7458392,2,16,False,West,0.93489075,0.7977822,ERCOT,7X16
0.89159274,3,16,True,Houston,0.969814,0.91934407,ERCOT,7X16
0.89159274,3,16,True,North,0.9706504,0.9185519,ERCOT,7X16
0.9763249,3,16,True,Pan,0.9982429,0.97804344,ERCOT,7X16
0.89159274,3,16,True,South,0.9706504,0.9185519,ERCOT,7X16
0.8552156,3,16,True,West,0.9772634,0.8751127,ERCOT,7X16
0.8478606,3,16,False,Houston,0.969814,0.8742507,ERCOT,7X16
0.8478606,3,16,False,North,0.9706504,0.87349737,ERCOT,7X16
0.7458392,3,16,False,Pan,0.9982429,0.747152,ERCOT,7X16
0.8478606,3,16,False,South,0.9706504,0.87349737,ERCOT,7X16
0.7458392,3,16,False,West,0.9772634,0.7631916,ERCOT,7X16
1.0013251,4,16,True,Houston,0.9742145,1.0278282,ERCOT,7X16
1.0013251,4,16,True,North,0.97560173,1.0263667,ERCOT,7X16
1.0860572,4,16,True,Pan,0.96982884,1.1198442,ERCOT,7X16
1.0013251,4,16,True,South,0.97560173,1.0263667,ERCOT,7X16
0.9992865,4,16,True,West,0.99613786,1.0031608,ERCOT,7X16
1.0741062,4,16,False,Houston,0.9742145,1.1025356,ERCOT,7X16
1.0741062,4,16,False,North,0.97560173,1.1009679,ERCOT,7X16
0.9933031,4,16,False,Pan,0.96982884,1.0242046,ERCOT,7X16
1.0741062,4,16,False,South,0.97560173,1.1009679,ERCOT,7X16
0.9933031,4,16,False,West,0.99613786,0.9971543,ERCOT,7X16
0.88778526,5,16,True,Houston,0.91842383,0.96664006,ERCOT,7X16
0.88778526,5,16,True,North,0.9259486,0.9587846,ERCOT,7X16
0.97251743,5,16,True,Pan,0.91974765,1.0573742,ERCOT,7X16
0.88778526,5,16,True,South,0.9259486,0.9587846,ERCOT,7X16
0.88574666,5,16,True,West,0.9280842,0.95438176,ERCOT,7X16
1.8065423,5,16,False,Houston,0.91842383,1.9670029,ERCOT,7X16
1.8065423,5,16,False,North,0.9259486,1.9510179,ERCOT,7X16
1.8065423,5,16,False,Pan,0.91974765,1.9641716,ERCOT,7X16
1.8065423,5,16,False,South,0.9259486,1.9510179,ERCOT,7X16
1.8065423,5,16,False,West,0.9280842,1.9465284,ERCOT,7X16
0.9884706,6,16,True,Houston,0.9331908,1.0592374,ERCOT,7X16
0.9884706,6,16,True,North,0.9387619,1.0529513,ERCOT,7X16
0.9884706,6,16,True,Pan,0.9341752,1.0581212,ERCOT,7X16
0.9884706,6,16,True,South,0.9388954,1.0528016,ERCOT,7X16
0.9884706,6,16,True,West,0.93868357,1.0530392,ERCOT,7X16
1.7591234,6,16,False,Houston,0.9331908,1.8850629,ERCOT,7X16
1.7591234,6,16,False,North,0.9387619,1.8738761,ERCOT,7X16
1.7591234,6,16,False,Pan,0.9341752,1.8830765,ERCOT,7X16
1.7591234,6,16,False,South,0.9388954,1.8736095,ERCOT,7X16
1.7591234,6,16,False,West,0.93868357,1.8740324,ERCOT,7X16
1.0964935,7,16,True,Houston,0.9367292,1.1705555,ERCOT,7X16
1.0964935,7,16,True,North,0.9396787,1.1668812,ERCOT,7X16
1.0964935,7,16,True,Pan,0.9352057,1.1724623,ERCOT,7X16
1.0964935,7,16,True,South,0.9414068,1.1647393,ERCOT,7X16
1.0964935,7,16,True,West,0.93930453,1.1673461,ERCOT,7X16
1.7988636,7,16,False,Houston,0.9367292,1.9203668,ERCOT,7X16
1.7988636,7,16,False,North,0.9396787,1.9143391,ERCOT,7X16
1.7988636,7,16,False,Pan,0.9352057,1.9234952,ERCOT,7X16
1.7988636,7,16,False,South,0.9414068,1.910825,ERCOT,7X16
1.7988636,7,16,False,West,0.93930453,1.9151016,ERCOT,7X16
1.074408,8,16,True,Houston,0.93553686,1.1484401,ERCOT,7X16
1.074408,8,16,True,North,0.9384865,1.1448306,ERCOT,7X16
1.074408,8,16,True,Pan,0.93401337,1.1503134,ERCOT,7X16
1.074408,8,16,True,South,0.94008094,1.1428889,ERCOT,7X16
1.074408,8,16,True,West,0.93797874,1.1454504,ERCOT,7X16
1.7988636,8,16,False,Houston,0.93553686,1.9228142,ERCOT,7X16
1.7988636,8,16,False,North,0.9384865,1.9167709,ERCOT,7X16
1.7988636,8,16,False,Pan,0.93401337,1.9259506,ERCOT,7X16
1.7988636,8,16,False,South,0.94008094,1.91352,ERCOT,7X16
1.7988636,8,16,False,West,0.93797874,1.9178085,ERCOT,7X16
0.99452597,9,16,True,Houston,0.92635155,1.0735946,ERCOT,7X16
0.99452597,9,16,True,North,0.9293012,1.0701869,ERCOT,7X16
0.99452597,9,16,True,Pan,0.92482805,1.0753632,ERCOT,7X16
0.99452597,9,16,True,South,0.9308956,1.0683539,ERCOT,7X16
0.99452597,9,16,True,West,0.92879343,1.0707719,ERCOT,7X16
1.7906725,9,16,False,Houston,0.92635155,1.9330378,ERCOT,7X16
1.7906725,9,16,False,North,0.9293012,1.9269022,ERCOT,7X16
1.7906725,9,16,False,Pan,0.92482805,1.9362221,ERCOT,7X16
1.7906725,9,16,False,South,0.9308956,1.9236019,ERCOT,7X16
1.7906725,9,16,False,West,0.92879343,1.9279556,ERCOT,7X16
0.9859479,10,16,True,Houston,0.97040004,1.0160221,ERCOT,7X16
0.9859479,10,16,True,North,0.97043544,1.015985,ERCOT,7X16
0.9859479,10,16,True,Pan,0.9493038,1.038601,ERCOT,7X16
0.9859479,10,16,True,South,0.9733362,1.0129572,ERCOT,7X16
0.9859479,10,16,True,West,0.9762663,1.0099169,ERCOT,7X16
0.990537,10,16,False,Houston,0.97040004,1.0207512,ERCOT,7X16
0.990537,10,16,False,North,0.97043544,1.0207139,ERCOT,7X16
0.990537,10,16,False,Pan,0.9493038,1.0434352,ERCOT,7X16
0.990537,10,16,False,South,0.9733362,1.017672,ERCOT,7X16
0.990537,10,16,False,West,0.9762663,1.0146176,ERCOT,7X16
0.97357947,11,16,True,Houston,0.99537927,0.978099,ERCOT,7X16
0.97357947,11,16,True,North,0.99545974,0.97801995,ERCOT,7X16
1.0511523,11,16,True,Pan,1.029411,1.0211202,ERCOT,7X16
0.97357947,11,16,True,South,0.9958511,0.97763556,ERCOT,7X16
0.97357947,11,16,True,West,1.019498,0.9549597,ERCOT,7X16
0.8712606,11,16,False,Houston,0.99537927,0.8753051,ERCOT,7X16
0.8712606,11,16,False,North,0.99545974,0.87523437,ERCOT,7X16
0.8712606,11,16,False,Pan,1.029411,0.8463681,ERCOT,7X16
0.8712606,11,16,False,South,0.9958511,0.8748904,ERCOT,7X16
0.8712606,11,16,False,West,1.019498,0.8545976,ERCOT,7X16
0.6137847,12,16,True,Houston,0.95762986,0.64094144,ERCOT,7X16
0.6137847,12,16,True,North,0.9576416,0.6409336,ERCOT,7X16
0.6127514,12,16,True,Pan,0.96451265,0.6352964,ERCOT,7X16
0.6137847,12,16,True,South,0.95909023,0.63996553,ERCOT,7X16
0.6127514,12,16,True,West,0.9774122,0.626912,ERCOT,7X16
0.7846606,12,16,False,Houston,0.95762986,0.8193777,ERCOT,7X16
0.7846606,12,16,False,North,0.9576416,0.8193677,ERCOT,7X16
0.7846606,12,16,False,Pan,0.96451265,0.8135306,ERCOT,7X16
0.7846606,12,16,False,South,0.95909023,0.8181301,ERCOT,7X16
0.7846606,12,16,False,West,0.9774122,0.8027939,ERCOT,7X16
0.8585853,1,17,True,Houston,0.95571494,0.89836967,ERCOT,7X16
0.856681,1,17,True,North,0.9556753,0.8964143,ERCOT,7X16
0.8282078,1,17,True,Pan,0.9542344,0.86792904,ERCOT,7X16
0.8585853,1,17,True,South,0.95571494,0.89836967,ERCOT,7X16
0.8276606,1,17,True,West,0.95498806,0.86667114,ERCOT,7X16
0.93347275,1,17,False,Houston,0.95571494,0.9767272,ERCOT,7X16
0.93347275,1,17,False,North,0.9556753,0.97676766,ERCOT,7X16
0.9279424,1,17,False,Pan,0.9542344,0.972447,ERCOT,7X16
0.93347275,1,17,False,South,0.95571494,0.9767272,ERCOT,7X16
0.9279424,1,17,False,West,0.95498806,0.97167957,ERCOT,7X16
0.6253353,2,17,True,Houston,0.9414346,0.66423655,ERCOT,7X16
0.6253353,2,17,True,North,0.9414346,0.66423655,ERCOT,7X16
0.6253353,2,17,True,Pan,0.92091423,0.67903745,ERCOT,7X16
0.6253353,2,17,True,South,0.9414346,0.66423655,ERCOT,7X16
0.6247881,2,17,True,West,0.93489075,0.6683007,ERCOT,7X16
0.9229737,2,17,False,Houston,0.9414346,0.98039067,ERCOT,7X16
0.9229737,2,17,False,North,0.9414346,0.98039067,ERCOT,7X16
0.7540066,2,17,False,Pan,0.92091423,0.8187588,ERCOT,7X16
0.9229737,2,17,False,South,0.9414346,0.98039067,ERCOT,7X16
0.7540066,2,17,False,West,0.93489075,0.80651844,ERCOT,7X16
0.8603632,3,17,True,Houston,0.969814,0.8871425,ERCOT,7X16
0.8603632,3,17,True,North,0.9706504,0.88637805,ERCOT,7X16
1.1889135,3,17,True,Pan,0.9982429,1.1910062,ERCOT,7X16
0.8603632,3,17,True,South,0.9706504,0.88637805,ERCOT,7X16
0.8583246,3,17,True,West,0.9772634,0.878294,ERCOT,7X16
0.9229737,3,17,False,Houston,0.969814,0.95170176,ERCOT,7X16
0.9229737,3,17,False,North,0.9706504,0.9508817,ERCOT,7X16
0.7540066,3,17,False,Pan,0.9982429,0.7553338,ERCOT,7X16
0.9229737,3,17,False,South,0.9706504,0.9508817,ERCOT,7X16
0.7540066,3,17,False,West,0.9772634,0.77154905,ERCOT,7X16
0.9859454,4,17,True,Houston,0.9742145,1.0120414,ERCOT,7X16
0.9859454,4,17,True,North,0.97560173,1.0106024,ERCOT,7X16
1.128259,4,17,True,Pan,0.96982884,1.1633588,ERCOT,7X16
0.9859454,4,17,True,South,0.97560173,1.0106024,ERCOT,7X16
0.9839068,4,17,True,West,0.99613786,0.9877215,ERCOT,7X16
1.0277131,4,17,False,Houston,0.9742145,1.0549146,ERCOT,7X16
1.0277131,4,17,False,North,0.97560173,1.0534146,ERCOT,7X16
0.8546317,4,17,False,Pan,0.96982884,0.88121915,ERCOT,7X16
1.0277131,4,17,False,South,0.97560173,1.0534146,ERCOT,7X16
0.8546317,4,17,False,West,0.99613786,0.8579452,ERCOT,7X16
0.89570886,5,17,True,Houston,0.91842383,0.9752674,ERCOT,7X16
0.89570886,5,17,True,North,0.9259486,0.96734184,ERCOT,7X16
0.9804411,5,17,True,Pan,0.91974765,1.0659893,ERCOT,7X16
0.89570886,5,17,True,South,0.9259486,0.96734184,ERCOT,7X16
0.89367026,5,17,True,West,0.9280842,0.96291935,ERCOT,7X16
1.9183227,5,17,False,Houston,0.91842383,2.0887117,ERCOT,7X16
1.9183227,5,17,False,North,0.9259486,2.0717378,ERCOT,7X16
1.9183227,5,17,False,Pan,0.91974765,2.0857055,ERCOT,7X16
1.9183227,5,17,False,South,0.9259486,2.0717378,ERCOT,7X16
1.9183227,5,17,False,West,0.9280842,2.0669706,ERCOT,7X16
1.0482453,6,17,True,Houston,0.9331908,1.1232915,ERCOT,7X16
1.0482453,6,17,True,North,0.9387619,1.1166253,ERCOT,7X16
1.0482453,6,17,True,Pan,0.9341752,1.1221079,ERCOT,7X16
1.0482453,6,17,True,South,0.9388954,1.1164665,ERCOT,7X16
1.0482453,6,17,True,West,0.93868357,1.1167185,ERCOT,7X16
2.012321,6,17,False,Houston,0.9331908,2.1563876,ERCOT,7X16
2.012321,6,17,False,North,0.9387619,2.1435905,ERCOT,7X16
2.012321,6,17,False,Pan,0.9341752,2.1541152,ERCOT,7X16
2.012321,6,17,False,South,0.9388954,2.1432855,ERCOT,7X16
2.012321,6,17,False,West,0.93868357,2.1437693,ERCOT,7X16
1.2976644,7,17,True,Houston,0.9367292,1.3853143,ERCOT,7X16
1.2976644,7,17,True,North,0.9396787,1.3809661,ERCOT,7X16
1.2976644,7,17,True,Pan,0.9352057,1.3875711,ERCOT,7X16
1.2976644,7,17,True,South,0.9414068,1.3784311,ERCOT,7X16
1.2976644,7,17,True,West,0.93930453,1.3815162,ERCOT,7X16
2.012321,7,17,False,Houston,0.9367292,2.148242,ERCOT,7X16
2.012321,7,17,False,North,0.9396787,2.141499,ERCOT,7X16
2.012321,7,17,False,Pan,0.9352057,2.1517415,ERCOT,7X16
2.012321,7,17,False,South,0.9414068,2.137568,ERCOT,7X16
2.012321,7,17,False,West,0.93930453,2.142352,ERCOT,7X16
1.275579,8,17,True,Houston,0.93553686,1.3634727,ERCOT,7X16
1.275579,8,17,True,North,0.9384865,1.3591874,ERCOT,7X16
1.275579,8,17,True,Pan,0.93401337,1.3656967,ERCOT,7X16
1.275579,8,17,True,South,0.94008094,1.3568821,ERCOT,7X16
1.275579,8,17,True,West,0.93797874,1.3599231,ERCOT,7X16
2.012321,8,17,False,Houston,0.93553686,2.15098,ERCOT,7X16
2.012321,8,17,False,North,0.9384865,2.1442194,ERCOT,7X16
2.012321,8,17,False,Pan,0.93401337,2.1544883,ERCOT,7X16
2.012321,8,17,False,South,0.94008094,2.1405828,ERCOT,7X16
2.012321,8,17,False,West,0.93797874,2.1453803,ERCOT,7X16
1.1700296,9,17,True,Houston,0.92635155,1.2630514,ERCOT,7X16
1.1700296,9,17,True,North,0.9293012,1.2590424,ERCOT,7X16
1.1700296,9,17,True,Pan,0.92482805,1.2651321,ERCOT,7X16
1.1700296,9,17,True,South,0.9308956,1.256886,ERCOT,7X16
1.1700296,9,17,True,West,0.92879343,1.2597307,ERCOT,7X16
2.012321,9,17,False,Houston,0.92635155,2.1723082,ERCOT,7X16
2.012321,9,17,False,North,0.9293012,2.1654131,ERCOT,7X16
2.012321,9,17,False,Pan,0.92482805,2.1758866,ERCOT,7X16
2.012321,9,17,False,South,0.9308956,2.1617043,ERCOT,7X16
2.012321,9,17,False,West,0.92879343,2.166597,ERCOT,7X16
1.1700296,10,17,True,Houston,0.97040004,1.2057189,ERCOT,7X16
1.1700296,10,17,True,North,0.97043544,1.2056749,ERCOT,7X16
1.1700296,10,17,True,Pan,0.9493038,1.2325134,ERCOT,7X16
1.1700296,10,17,True,South,0.9733362,1.2020817,ERCOT,7X16
1.1700296,10,17,True,West,0.9762663,1.1984738,ERCOT,7X16
1.4204128,10,17,False,Houston,0.97040004,1.4637394,ERCOT,7X16
1.4204128,10,17,False,North,0.97043544,1.463686,ERCOT,7X16
1.4204128,10,17,False,Pan,0.9493038,1.4962679,ERCOT,7X16
1.4204128,10,17,False,South,0.9733362,1.4593239,ERCOT,7X16
1.4204128,10,17,False,West,0.9762663,1.4549439,ERCOT,7X16
1.2075583,11,17,True,Houston,0.99537927,1.213164,ERCOT,7X16
1.2075583,11,17,True,North,0.99545974,1.2130659,ERCOT,7X16
1.2075583,11,17,True,Pan,1.029411,1.1730576,ERCOT,7X16
1.2075583,11,17,True,South,0.9958511,1.2125891,ERCOT,7X16
1.2075583,11,17,True,West,1.019498,1.1844636,ERCOT,7X16
1.1829056,11,17,False,Houston,0.99537927,1.1883968,ERCOT,7X16
1.1829056,11,17,False,North,0.99545974,1.1883007,ERCOT,7X16
1.1829056,11,17,False,Pan,1.029411,1.1491091,ERCOT,7X16
1.1829056,11,17,False,South,0.9958511,1.1878338,ERCOT,7X16
1.1829056,11,17,False,West,1.019498,1.1602824,ERCOT,7X16
0.845334,12,17,True,Houston,0.95762986,0.8827356,ERCOT,7X16
0.845334,12,17,True,North,0.9576416,0.8827248,ERCOT,7X16
0.84401363,12,17,True,Pan,0.96451265,0.8750675,ERCOT,7X16
0.845334,12,17,True,South,0.95909023,0.8813915,ERCOT,7X16
0.84401363,12,17,True,West,0.9774122,0.8635186,ERCOT,7X16
1.1483258,12,17,False,Houston,0.95762986,1.1991333,ERCOT,7X16
1.1483258,12,17,False,North,0.9576416,1.1991185,ERCOT,7X16
1.1483258,12,17,False,Pan,0.96451265,1.1905762,ERCOT,7X16
1.1483258,12,17,False,South,0.95909023,1.1973073,ERCOT,7X16
1.1483258,12,17,False,West,0.9774122,1.1748633,ERCOT,7X16
1.2872769,1,18,True,Houston,0.95571494,1.3469255,ERCOT,7X16
1.2872769,1,18,True,North,0.9556753,1.3469814,ERCOT,7X16
1.4231942,1,18,True,Pan,0.9542344,1.4914513,ERCOT,7X16
1.2872769,1,18,True,South,0.95571494,1.3469255,ERCOT,7X16
1.2872769,1,18,True,West,0.95498806,1.3479507,ERCOT,7X16
1.4366672,1,18,False,Houston,0.95571494,1.5032382,ERCOT,7X16
1.4366672,1,18,False,North,0.9556753,1.5033005,ERCOT,7X16
1.4366672,1,18,False,Pan,0.9542344,1.5055705,ERCOT,7X16
1.4366672,1,18,False,South,0.95571494,1.5032382,ERCOT,7X16
1.4366672,1,18,False,West,0.95498806,1.5043824,ERCOT,7X16
1.0567812,2,18,True,Houston,0.9414346,1.1225221,ERCOT,7X16
1.0567812,2,18,True,North,0.9414346,1.1225221,ERCOT,7X16
1.1926984,2,18,True,Pan,0.92091423,1.2951243,ERCOT,7X16
1.0567812,2,18,True,South,0.9414346,1.1225221,ERCOT,7X16
1.0567812,2,18,True,West,0.93489075,1.1303793,ERCOT,7X16
0.9920741,2,18,False,Houston,0.9414346,1.0537896,ERCOT,7X16
0.9920741,2,18,False,North,0.9414346,1.0537896,ERCOT,7X16
0.82863736,2,18,False,Pan,0.92091423,0.89979863,ERCOT,7X16
0.9920741,2,18,False,South,0.9414346,1.0537896,ERCOT,7X16
0.82863736,2,18,False,West,0.93489075,0.88634676,ERCOT,7X16
1.1316576,3,18,True,Houston,0.969814,1.1668811,ERCOT,7X16
1.1316576,3,18,True,North,0.9706504,1.1658756,ERCOT,7X16
1.9187896,3,18,True,Pan,0.9982429,1.9221671,ERCOT,7X16
1.1316576,3,18,True,South,0.9706504,1.1658756,ERCOT,7X16
1.1316576,3,18,True,West,0.9772634,1.1579863,ERCOT,7X16
0.9920741,3,18,False,Houston,0.969814,1.0229529,ERCOT,7X16
0.9920741,3,18,False,North,0.9706504,1.0220715,ERCOT,7X16
